registeredid,classid,studentid,paid,complete,lettergrade,numbergrade
2366c3d4-e460-11e9-8260-fb3f532da5d1,90a4861a-e45f-11e9-a5f7-dfbd0ad9b61e,b3893363-e3e0-11e9-9d6a-97d456381d80,f,t,C,2
2366c3d5-e460-11e9-8261-7b2e06b5338d,90a521f6-e45f-11e9-a5f8-732a973bef12,b38959dc-e3e0-11e9-9d6b-0baa803039b7,t,t,F,0
23675f5e-e460-11e9-8262-ffeeb6fb38ae,90a5bf62-e45f-11e9-a5f9-237416ec2088,b389816e-e3e0-11e9-9d6c-63e81cb6fa60,f,t,D,1
23675f5f-e460-11e9-8263-37dfa171227d,90a65ba2-e45f-11e9-a5fa-4f13c9e70c80,b389a888-e3e0-11e9-9d6d-03e4312f0149,t,t,F,0
23675f60-e460-11e9-8264-a3a4fc966889,90a6f6a2-e45f-11e9-a5fb-9fa8ef26213f,b389cf0c-e3e0-11e9-9d6e-2f64dff9e4f2,t,t,A,4
23675f61-e460-11e9-8265-836aee0b559f,90a79404-e45f-11e9-a5fc-879b8ad181b9,b389f612-e3e0-11e9-9d6f-6789fee51150,f,t,A,4
2367fb94-e460-11e9-8266-fbbc40adb468,90a8303a-e45f-11e9-a5fd-af736341934a,b38a1d22-e3e0-11e9-9d70-6b3db3bdb6e5,f,t,F,0
2367fb95-e460-11e9-8267-236cc98d9b56,90a8cb9e-e45f-11e9-a5fe-fbadbd9d0689,b38a441e-e3e0-11e9-9d71-ab7b68122e8d,t,t,A,4
2367fb96-e460-11e9-8268-f7dad3670ada,90a967ca-e45f-11e9-a5ff-0b1c3521e535,b38a6b38-e3e0-11e9-9d72-cf60a276d98d,f,t,A,4
2367fb97-e460-11e9-8269-c7834570d572,90aa039c-e45f-11e9-a600-830498ad5eb1,b38a92f2-e3e0-11e9-9d73-3fb3006eca88,t,t,F,0
2367fb98-e460-11e9-826a-3b24c6a45c57,90aaa108-e45f-11e9-a601-2730ff625349,b38ab99e-e3e0-11e9-9d74-2b918aadcf27,t,t,F,0
236897ca-e460-11e9-826b-575ed7eab8f1,90ab3d48-e45f-11e9-a602-738e79695548,b38ae0fe-e3e0-11e9-9d75-531db5307b14,t,t,F,0
236897cb-e460-11e9-826c-97a77f02eb4e,90ab3d49-e45f-11e9-a603-27312a907e6f,b38b080e-e3e0-11e9-9d76-7b586fbba289,f,t,F,0
236897cc-e460-11e9-826d-2346946f7562,90abd82a-e45f-11e9-a604-a345d1f55bbb,b38b080f-e3e0-11e9-9d77-83693889bdcb,t,t,A,4
236897cd-e460-11e9-826e-8f7c4a1f0b0b,90abd82b-e45f-11e9-a605-37a1d712c0fe,b38b2f14-e3e0-11e9-9d78-371626b0f27b,t,t,D,1
236897ce-e460-11e9-826f-3f71cc67d43d,90abd82c-e45f-11e9-a606-d39d08e7397d,b38b561a-e3e0-11e9-9d79-331ebd42dc56,t,t,C,2
23693400-e460-11e9-8270-27712da5f974,90ac749c-e45f-11e9-a607-4fdbbb019ba6,b38b7d2a-e3e0-11e9-9d7a-2f27044ce4f7,t,t,A,4
23693401-e460-11e9-8271-eb1f5dba152d,90ad11e0-e45f-11e9-a608-23ce904c551f,b38ba430-e3e0-11e9-9d7b-ffb10bcb06c8,f,t,F,0
23693402-e460-11e9-8272-d70f1b5ba251,90adae16-e45f-11e9-a609-67eef52c3c97,b39f28ad-e3e0-11e9-9e0e-03acf33dce1d,f,t,F,0
23693403-e460-11e9-8273-7bcea61c3dca,90ae4916-e45f-11e9-a60a-7f2d66cc4f3b,b39f5052-e3e0-11e9-9e0f-d3f4549be227,t,t,C,2
23693404-e460-11e9-8274-3b3745c2af6b,90089d68-e45f-11e9-a417-8f0ee143faa6,b39f7762-e3e0-11e9-9e10-d3e2d3e24b90,t,t,C,2
2369d036-e460-11e9-8275-3b0795a66dc2,90093994-e45f-11e9-a418-277eafb6accd,b39f9e72-e3e0-11e9-9e11-e7c557835a75,t,t,B,3
2369d037-e460-11e9-8276-43891f3ade74,90093995-e45f-11e9-a419-f3f4e55cb6cc,b39fc578-e3e0-11e9-9e12-af84e92348a5,t,t,B,3
2369d038-e460-11e9-8277-0b66e2550363,90093996-e45f-11e9-a41a-871bac9135bd,b39fec88-e3e0-11e9-9e13-237fd118289e,f,t,C,2
2369d039-e460-11e9-8278-17cb13e9acdc,90093997-e45f-11e9-a41b-3bdfdfea6e65,b3a0138e-e3e0-11e9-9e14-5f0fd5e880dd,t,t,A,4
236a6bc2-e460-11e9-8279-37b29a73bcff,9009d5c0-e45f-11e9-a41c-db4a3b963bb1,b3a0138f-e3e0-11e9-9e15-775800391821,f,t,C,2
236b094c-e460-11e9-827a-5f0a329d93fb,9009d5c1-e45f-11e9-a41d-a30730b0f040,b3a03a94-e3e0-11e9-9e16-dbc15a7e5f68,f,t,C,2
236ba582-e460-11e9-827b-1f28f0334796,9009d5c2-e45f-11e9-a41e-0314291e829e,b3a0619a-e3e0-11e9-9e17-77fc99fa980e,t,t,F,0
236c41c2-e460-11e9-827c-d7aef1b1421c,9009d5c3-e45f-11e9-a41f-73b3f3135e9a,b3a088aa-e3e0-11e9-9e18-7f6da9534deb,t,t,A,4
236cdde4-e460-11e9-827d-7f0dfec5e57a,900a71f6-e45f-11e9-a420-dfe2e6c55063,b3a0afb0-e3e0-11e9-9e19-1337fe06bc46,t,t,F,0
236cdde5-e460-11e9-827e-a71c5bdc4888,900a71f7-e45f-11e9-a421-5f7b3ca3394c,b3a0d6c0-e3e0-11e9-9e1a-171ad9ebfe93,f,t,D,1
236d7a24-e460-11e9-827f-3f625216b83a,900a71f8-e45f-11e9-a422-47b62716d839,b3a0fe16-e3e0-11e9-9e1b-dba5b363e09f,t,t,A,4
236e1524-e460-11e9-8280-83b0fa1f8a7d,900a71f9-e45f-11e9-a423-076829a9ba04,b3a124ae-e3e0-11e9-9e1c-6fe2f0abe550,f,t,C,2
236eb15a-e460-11e9-8281-93ce6823fcec,900a71fa-e45f-11e9-a424-5bd1e3fdbe73,b3a124af-e3e0-11e9-9e1d-73f06c5e05bb,f,t,C,2
236eb15b-e460-11e9-8282-179e55061cd0,900b0e2c-e45f-11e9-a425-dfe22ff498cb,b3a14bdc-e3e0-11e9-9e1e-930a95d3840f,f,t,B,3
236f4ec6-e460-11e9-8283-cff13d72952c,900b0e2d-e45f-11e9-a426-93cd17ea29ca,b3a172ec-e3e0-11e9-9e1f-0f545b5a3004,f,t,D,1
236feafc-e460-11e9-8284-670ca404f7a7,900b0e2e-e45f-11e9-a427-dbe0d432b2fe,b3a199f2-e3e0-11e9-9e20-273ba6f69a36,t,t,F,0
23708728-e460-11e9-8285-63b7ab4c985b,900b0e2f-e45f-11e9-a428-abef5ef2ad96,b3a1c102-e3e0-11e9-9e21-37b1563cb06d,f,t,D,1
2371228c-e460-11e9-8286-1308bffdf9cf,900baa62-e45f-11e9-a429-8fe45bee361d,b3a1e808-e3e0-11e9-9e22-f3f76864bd17,t,t,C,2
2371bf94-e460-11e9-8287-37f655c929a6,900baa63-e45f-11e9-a42a-bf6b8931b2fa,b3a20f0e-e3e0-11e9-9e23-0f9a4b24bac6,t,t,C,2
2371bf95-e460-11e9-8288-4730b3785bc0,900baa64-e45f-11e9-a42b-1f2bf00aef83,b3a2361e-e3e0-11e9-9e24-afeff5819b8b,t,t,C,2
23725bd4-e460-11e9-8289-cb7eb2a5c6ff,900baa65-e45f-11e9-a42c-7b39cc259726,b3a25cfc-e3e0-11e9-9e25-13ea7bc4bc21,t,t,C,2
2372f71a-e460-11e9-828a-6ff7eb8afb04,900baa66-e45f-11e9-a42d-bff310ce1b73,b3a25cfd-e3e0-11e9-9e26-8390f8238464,f,t,B,3
2373944a-e460-11e9-828b-57705ad7b6a5,900c4698-e45f-11e9-a42e-63c289018f00,b3a28402-e3e0-11e9-9e27-d73b288cdc42,t,t,A,4
23742f7c-e460-11e9-828c-2ff141ce8115,900c4699-e45f-11e9-a42f-5b180e4f21cd,b3a2ab12-e3e0-11e9-9e28-cbc707908622,f,t,C,2
2374cb76-e460-11e9-828d-133af5de1eca,900c469a-e45f-11e9-a430-af3f3d74847f,b3a2d218-e3e0-11e9-9e29-47d834848d88,t,t,B,3
237568e2-e460-11e9-828e-dbf42284f12a,900c469b-e45f-11e9-a431-dfdd378b3a14,b3a2f96e-e3e0-11e9-9e2a-5720fa8e9cc5,t,t,C,2
2376050e-e460-11e9-828f-97c55b9c5a2b,900c469c-e45f-11e9-a432-4319765e611c,b3a3202e-e3e0-11e9-9e2b-2bbd007f4a33,t,t,A,4
2376a14e-e460-11e9-8290-c7a7429870cd,900ce2ce-e45f-11e9-a433-1b73319a3e91,b3a3202f-e3e0-11e9-9e2c-470377edbe0a,f,t,C,2
23773d7a-e460-11e9-8291-a730befdfdd9,900ce2cf-e45f-11e9-a434-47b9f305fb9f,b3a34734-e3e0-11e9-9e2d-dba5fcc4eb99,t,t,C,2
2377d8f2-e460-11e9-8292-9b0d9ef4f2ec,900d7fa4-e45f-11e9-a435-cf9940fa1f7b,b3a36e44-e3e0-11e9-9e2e-e7910a2eb632,t,t,A,4
23787546-e460-11e9-8293-8b4eb17d6b15,900e1bda-e45f-11e9-a436-f70ffa87b13d,b3a3957c-e3e0-11e9-9e2f-83679df5315e,f,t,F,0
23787547-e460-11e9-8294-73bcf7928d91,900eb810-e45f-11e9-a437-5baff4957cae,b3a3bc82-e3e0-11e9-9e30-87f0d3e32ed7,t,t,A,4
23787548-e460-11e9-8295-533799b6b45a,900f5446-e45f-11e9-a438-f357e75565ff,b3a3e392-e3e0-11e9-9e31-53663020e385,t,t,D,1
23787549-e460-11e9-8296-5bbdbd08a165,900ff07c-e45f-11e9-a439-4b40f349702f,b3a409ee-e3e0-11e9-9e32-8bcf6107af83,f,t,F,0
2378754a-e460-11e9-8297-1f87ecdf4d98,900ff07d-e45f-11e9-a43a-dff482d6dc64,b3a409ef-e3e0-11e9-9e33-e3d8860239e0,f,t,A,4
237910dc-e460-11e9-8298-efaf70804cd3,900ff07e-e45f-11e9-a43b-f387703f702d,b3a4319e-e3e0-11e9-9e34-8b13093f5312,t,t,C,2
237910dd-e460-11e9-8299-c7cebe2f8b77,900ff07f-e45f-11e9-a43c-535b24003f86,b3a458a4-e3e0-11e9-9e35-df70a5ac950a,f,t,B,3
237910de-e460-11e9-829a-5b986060f09c,90108b5e-e45f-11e9-a43d-7b075d9c650e,b3a47fb4-e3e0-11e9-9e36-e33a56418ef4,t,t,A,4
237910df-e460-11e9-829b-9f8646d86a6d,901128e8-e45f-11e9-a43e-2fe4f3c50c4f,b3a4a6ba-e3e0-11e9-9e37-e32078e786bb,t,t,F,0
2379ae5c-e460-11e9-829c-6393c924413c,9011c51e-e45f-11e9-a43f-0365c6b3c77f,b3a4cdd4-e3e0-11e9-9e38-5ff72f0a681d,t,t,C,2
237a493e-e460-11e9-829d-77bba6f59a62,90126154-e45f-11e9-a440-f7c8b02e5281,b3a4f4da-e3e0-11e9-9e39-53d57f2a0cfe,t,t,D,1
237ae6b4-e460-11e9-829e-4729bc8859a2,9012fc7c-e45f-11e9-a441-f7fa623638e7,b3a51be0-e3e0-11e9-9e3a-83d3c52fdd5e,t,t,A,4
237b82f4-e460-11e9-829f-a7a6342ebf7f,9012fc7d-e45f-11e9-a442-eb31b7831526,b3a54278-e3e0-11e9-9e3b-3f1fd84f67bf,t,t,F,0
237c1e44-e460-11e9-82a0-0b753ebd5145,9012fc7e-e45f-11e9-a443-577c2abfb738,b3a5694c-e3e0-11e9-9e3c-8f2200d24d6c,t,t,D,1
237c1e45-e460-11e9-82a1-63ba0c39da94,901398ee-e45f-11e9-a444-33662de2ded1,b3a59106-e3e0-11e9-9e3d-e3331500e5aa,f,t,C,2
237cba7a-e460-11e9-82a2-b39e94f1a67a,901435f6-e45f-11e9-a445-2bedc1974f5c,b3a5b80c-e3e0-11e9-9e3e-23d58b435a9a,t,t,A,4
237d5796-e460-11e9-82a3-97b11c2b1d44,9014d22c-e45f-11e9-a446-7f4cce0628c2,b3a5df12-e3e0-11e9-9e3f-37b8667b7ed3,f,t,A,4
237df3c2-e460-11e9-82a4-738c45b1c84c,90156e62-e45f-11e9-a447-ff67de6fe3a7,b3a5df13-e3e0-11e9-9e40-37eb87b84bf1,t,t,F,0
237e9002-e460-11e9-82a5-bbdd8ddc860c,90160a8e-e45f-11e9-a448-5f6751c251bf,b3a60622-e3e0-11e9-9e41-9f862673a1ba,f,t,D,1
237f2c38-e460-11e9-82a6-d30022306098,90160a8f-e45f-11e9-a449-53a5d5044be3,b3a62d28-e3e0-11e9-9e42-3f71e52891ec,t,t,F,0
237fc86e-e460-11e9-82a7-8381a74a6004,90160a90-e45f-11e9-a44a-bf778591ae9c,b3a65410-e3e0-11e9-9e43-7323a67f3d10,f,t,B,3
237fc86f-e460-11e9-82a8-7b3139664663,9016a62e-e45f-11e9-a44b-972f51c13ac9,b3a67b20-e3e0-11e9-9e44-e31fb34171a6,t,t,A,4
23806404-e460-11e9-82a9-67d70246e5fb,9016a62f-e45f-11e9-a44c-9b6801254b01,b3a6a230-e3e0-11e9-9e45-7bba3fb0d5da,t,t,D,1
23806405-e460-11e9-82aa-0fc46974e6f4,9016a630-e45f-11e9-a44d-77073064e776,b3a6c936-e3e0-11e9-9e46-3b76b55c1964,f,t,B,3
23806406-e460-11e9-82ab-27affb7bd46f,9016a631-e45f-11e9-a44e-1f426173404b,b3a6efb0-e3e0-11e9-9e47-2f6518167463,t,t,D,1
23806407-e460-11e9-82ac-dfb42f3a8111,901741a6-e45f-11e9-a44f-13ab96182f0a,b3a716b6-e3e0-11e9-9e48-23467ba4cc92,t,t,A,4
23806408-e460-11e9-82ad-07b58f10296b,901741a7-e45f-11e9-a450-23c052c77f63,b3a716b7-e3e0-11e9-9e49-7f20ca914370,t,t,D,1
23810030-e460-11e9-82ae-1bed88339968,901741a8-e45f-11e9-a451-4f149f715632,b3a73dbc-e3e0-11e9-9e4a-27807822b012,t,t,C,2
23810031-e460-11e9-82af-67c9c740e648,901741a9-e45f-11e9-a452-e7941ec0c90c,b3a764c2-e3e0-11e9-9e4b-3fbbffadffa8,f,t,A,4
23810032-e460-11e9-82b0-9b7b918b89d2,9017de9a-e45f-11e9-a453-a37fa67847d0,b3a78bd2-e3e0-11e9-9e4c-732cdc6c2c66,t,t,C,2
23810033-e460-11e9-82b1-ef5cb66abe36,9017de9b-e45f-11e9-a454-db5780a99ff9,b3a7b38c-e3e0-11e9-9e4d-2b0b33e8c295,f,t,D,1
23810034-e460-11e9-82b2-2b921c2ccb38,9017de9c-e45f-11e9-a455-d75821ab24d8,b3a7d9e8-e3e0-11e9-9e4e-f345bac6a3a6,f,t,C,2
23819c70-e460-11e9-82b3-a3b6e3163cd4,9017de9d-e45f-11e9-a456-7b34a21a7c53,b3a801ac-e3e0-11e9-9e4f-fb6bccd70270,f,t,B,3
23819c71-e460-11e9-82b4-a7d8b70396d2,9017de9e-e45f-11e9-a457-eb01cb77d678,b3a828b2-e3e0-11e9-9e50-873ffdde7d4e,f,t,C,2
23819c72-e460-11e9-82b5-db29059e5315,90187ad0-e45f-11e9-a458-174099550123,b3a84f04-e3e0-11e9-9e51-f3e97b9423ba,t,t,A,4
23819c73-e460-11e9-82b6-d7c0beebe403,90187ad1-e45f-11e9-a459-5f7a571d03f1,b3a87628-e3e0-11e9-9e52-170dbeeab304,t,t,D,1
23819c74-e460-11e9-82b7-e3125a384f1b,90187ad2-e45f-11e9-a45a-b32f7802a69b,b3a89d1a-e3e0-11e9-9e53-3f9b4eb0e687,f,t,C,2
238238a6-e460-11e9-82b8-279db5269ebf,90187ad3-e45f-11e9-a45b-ebd3a890bb79,b3a8c42a-e3e0-11e9-9e54-5b2a5d36c953,t,t,D,1
238238a7-e460-11e9-82b9-33885fadc42c,90187ad4-e45f-11e9-a45c-8343a8955587,b3a8c42b-e3e0-11e9-9e55-d76dd89ed2af,t,t,F,0
238238a8-e460-11e9-82ba-3b2394cd6957,90191706-e45f-11e9-a45d-0b58d34bf692,b3a8ebb2-e3e0-11e9-9e56-7b4cba69976f,f,t,A,4
238238a9-e460-11e9-82bb-abb0e90eb11e,90191707-e45f-11e9-a45e-dbd7bc705afc,b3a912c2-e3e0-11e9-9e57-13fc2f3ea85a,f,t,A,4
2382d428-e460-11e9-82bc-1fd8e9d45ac1,90191708-e45f-11e9-a45f-5b07862472a8,b3a9393c-e3e0-11e9-9e58-33299087076b,f,t,A,4
2382d429-e460-11e9-82bd-b3106d251464,90191709-e45f-11e9-a460-37ed059bc40e,b3a9604c-e3e0-11e9-9e59-8ffbbf815b19,t,t,F,0
2382d42a-e460-11e9-82be-93bd07d870ce,9019b33c-e45f-11e9-a461-737e84ba3310,b3a98752-e3e0-11e9-9e5a-cfc0aac279a8,t,t,A,4
2382d42b-e460-11e9-82bf-535210a94d00,9019b33d-e45f-11e9-a462-4f6b6d325d8c,b3a9aeee-e3e0-11e9-9e5b-c3ff03c4a489,t,t,A,4
2382d42c-e460-11e9-82c0-b3a685a2ef8b,9019b33e-e45f-11e9-a463-27f37eb66f33,b3a9d572-e3e0-11e9-9e5c-d745702fe12a,t,t,A,4
23837112-e460-11e9-82c1-5b02cf4d7280,9019b33f-e45f-11e9-a464-1bec1306eb7e,b3a9d573-e3e0-11e9-9e5d-570bb34c8ac7,f,t,C,2
23837113-e460-11e9-82c2-c7f4314b608a,9019b340-e45f-11e9-a465-0fa23e6007a8,b3aa2392-e3e0-11e9-9e5e-a32f863b0220,f,t,C,2
23837114-e460-11e9-82c3-033e006af25f,901a4f72-e45f-11e9-a466-af22f6f85532,b3aa2393-e3e0-11e9-9e5f-df1f2c02dbf2,t,t,C,2
23837115-e460-11e9-82c4-7b269be7be6e,901a4f73-e45f-11e9-a467-f7826751f0d8,b3aa4b10-e3e0-11e9-9e60-2b8c8e03320e,f,t,F,0
23837116-e460-11e9-82c5-8b749269dd48,901a4f74-e45f-11e9-a468-3f8dc9978b14,b3aa7216-e3e0-11e9-9e61-3371b7fe1d59,t,t,F,0
23840d3e-e460-11e9-82c6-c75db9865468,901a4f75-e45f-11e9-a469-97beb20a03d7,b3aa9926-e3e0-11e9-9e62-5fa9923a6614,f,t,B,3
23840d3f-e460-11e9-82c7-07df6d81015c,901aeb9e-e45f-11e9-a46a-73f3ffd49172,b3aac02c-e3e0-11e9-9e63-3b21987cb232,f,t,C,2
23840d40-e460-11e9-82c8-4f342ea43339,901aeb9f-e45f-11e9-a46b-eb13ba8f7fff,b3aae73c-e3e0-11e9-9e64-37f6d89a108e,f,t,F,0
23840d41-e460-11e9-82c9-7b0485ee6d31,901aeba0-e45f-11e9-a46c-2f7eca79c96a,b3ab0dca-e3e0-11e9-9e65-7bbb864da85c,t,t,D,1
23840d42-e460-11e9-82ca-fbf21e362fba,901aeba1-e45f-11e9-a46d-234ade143378,b3ab0dcb-e3e0-11e9-9e66-3b5497844af9,f,t,B,3
2384a974-e460-11e9-82cb-cb2c512a8e4d,901aeba2-e45f-11e9-a46e-2b45e2abfff5,b3ab3548-e3e0-11e9-9e67-57d8621b46b5,t,t,A,4
2384a975-e460-11e9-82cc-b32d46d0f546,901b87d4-e45f-11e9-a46f-db6076d9afd6,b3ab5c58-e3e0-11e9-9e68-73b453d6dd5f,f,t,C,2
2384a976-e460-11e9-82cd-3f5f4b673993,901b87d5-e45f-11e9-a470-07c11ec326bc,b3ab835e-e3e0-11e9-9e69-7739428fdba3,f,t,D,1
2384a977-e460-11e9-82ce-0fdc1f6d65a4,901b87d6-e45f-11e9-a471-e73194369177,b3abaabe-e3e0-11e9-9e6a-3b7a943cd356,t,t,B,3
2384a978-e460-11e9-82cf-a7e41d99e1eb,901b87d7-e45f-11e9-a472-23829ee79a89,b3abd174-e3e0-11e9-9e6b-8f0640421c2d,f,t,C,2
238545aa-e460-11e9-82d0-978dacc478b5,901b87d8-e45f-11e9-a473-d34d440ff2e0,b3abd175-e3e0-11e9-9e6c-07106e0e053a,t,t,F,0
238545ab-e460-11e9-82d1-bb6e0d3f9383,901c2414-e45f-11e9-a474-0b27f88e4266,b3abf87a-e3e0-11e9-9e6d-e3c0901a4381,f,t,F,0
238545ac-e460-11e9-82d2-6363a757b2a8,901c2415-e45f-11e9-a475-4b73b51f402a,b3ac1f8a-e3e0-11e9-9e6e-bb2cef3c4d76,f,t,B,3
238545ad-e460-11e9-82d3-7f40552642ff,901c2416-e45f-11e9-a476-37fe2468de3a,b3ac469a-e3e0-11e9-9e6f-2f79ba2c0012,f,t,C,2
2385e1d6-e460-11e9-82d4-bbaafc04171d,901c2417-e45f-11e9-a477-ff5a2329f2b7,b3ac6d96-e3e0-11e9-9e70-57bdc47c26d2,f,t,F,0
2385e1d7-e460-11e9-82d5-ffbfe82b805f,901cc040-e45f-11e9-a478-6b8379b11ea6,b3ac94a6-e3e0-11e9-9e71-a72c26de27b7,f,t,C,2
2385e1d8-e460-11e9-82d6-c3d8cde03ceb,901cc041-e45f-11e9-a479-9bf5804a2851,b39f28ad-e3e0-11e9-9e0e-03acf33dce1d,f,t,F,0
2385e1d9-e460-11e9-82d7-1fa029f8343c,901cc042-e45f-11e9-a47a-d7af31928528,b39f5052-e3e0-11e9-9e0f-d3f4549be227,f,t,A,4
2385e1da-e460-11e9-82d8-0b2bb181f756,901cc043-e45f-11e9-a47b-ef7034b647e8,b39f7762-e3e0-11e9-9e10-d3e2d3e24b90,f,t,D,1
23867e16-e460-11e9-82d9-6b5dc7c9b27a,901cc044-e45f-11e9-a47c-eb31f37d621b,b39f9e72-e3e0-11e9-9e11-e7c557835a75,t,t,A,4
23867e17-e460-11e9-82da-0fcedfe445d4,901d5c80-e45f-11e9-a47d-833a0435ead5,b39fc578-e3e0-11e9-9e12-af84e92348a5,f,t,D,1
23867e18-e460-11e9-82db-c35aa597b223,901d5c81-e45f-11e9-a47e-8be56fa2f544,b39fec88-e3e0-11e9-9e13-237fd118289e,t,t,C,2
23867e19-e460-11e9-82dc-5f9a3c9c42a0,901d5c82-e45f-11e9-a47f-c3a047223d52,b3a0138e-e3e0-11e9-9e14-5f0fd5e880dd,t,t,B,3
23867e1a-e460-11e9-82dd-33438186a352,901d5c83-e45f-11e9-a480-636707404308,b3a0138f-e3e0-11e9-9e15-775800391821,t,t,A,4
23871a4c-e460-11e9-82de-47f72f92d569,901d5c84-e45f-11e9-a481-e7b757df4b00,b3a03a94-e3e0-11e9-9e16-dbc15a7e5f68,t,t,C,2
23871a4d-e460-11e9-82df-ff13795ffc76,901df8ac-e45f-11e9-a482-fbfa5b82ec81,b3a0619a-e3e0-11e9-9e17-77fc99fa980e,f,t,C,2
23871a4e-e460-11e9-82e0-3fe4e36a3fc8,901df8ad-e45f-11e9-a483-8f17a6e02e83,b3a088aa-e3e0-11e9-9e18-7f6da9534deb,f,t,D,1
23871a4f-e460-11e9-82e1-0b3f487c70a3,901df8ae-e45f-11e9-a484-e37351c15cbf,b3a0afb0-e3e0-11e9-9e19-1337fe06bc46,f,t,F,0
23871a50-e460-11e9-82e2-1736c5499398,901df8af-e45f-11e9-a485-338264712dff,b3a0d6c0-e3e0-11e9-9e1a-171ad9ebfe93,f,t,B,3
2387b678-e460-11e9-82e3-67966e0a3955,901e94ec-e45f-11e9-a486-0be791147c26,b3a0fe16-e3e0-11e9-9e1b-dba5b363e09f,f,t,B,3
2387b679-e460-11e9-82e4-83df7b49a8f7,901e94ed-e45f-11e9-a487-0b2adf3c7f80,b3a124ae-e3e0-11e9-9e1c-6fe2f0abe550,f,t,A,4
2387b67a-e460-11e9-82e5-fb09d8529e5b,901e94ee-e45f-11e9-a488-330cd368c1d9,b3a124af-e3e0-11e9-9e1d-73f06c5e05bb,t,t,C,2
2387b67b-e460-11e9-82e6-ef357f35c342,901e94ef-e45f-11e9-a489-934b2ff89d85,b3a14bdc-e3e0-11e9-9e1e-930a95d3840f,t,t,A,4
238852b8-e460-11e9-82e7-270740ae4501,901e94f0-e45f-11e9-a48a-676788ce920e,b3a172ec-e3e0-11e9-9e1f-0f545b5a3004,t,t,B,3
238852b9-e460-11e9-82e8-274a6a9d78d8,901f3118-e45f-11e9-a48b-070a4550503e,b3a199f2-e3e0-11e9-9e20-273ba6f69a36,t,t,B,3
238852ba-e460-11e9-82e9-c3b8b9cbb9f8,901f3119-e45f-11e9-a48c-d70cc3b75e26,b3a1c102-e3e0-11e9-9e21-37b1563cb06d,t,t,C,2
238852bb-e460-11e9-82ea-17735880b175,901f311a-e45f-11e9-a48d-876b1023f362,b3a1e808-e3e0-11e9-9e22-f3f76864bd17,t,t,D,1
238852bc-e460-11e9-82eb-8f8d50006bdf,901f311b-e45f-11e9-a48e-23c3acd5df11,b3a20f0e-e3e0-11e9-9e23-0f9a4b24bac6,f,t,D,1
2388ee3a-e460-11e9-82ec-5fa98cd4ade4,901f311c-e45f-11e9-a48f-670e3961ad91,b3a2361e-e3e0-11e9-9e24-afeff5819b8b,f,t,A,4
2388ee3b-e460-11e9-82ed-fba502f62b4f,901fcd4e-e45f-11e9-a490-d7e0ea16277f,b3a25cfc-e3e0-11e9-9e25-13ea7bc4bc21,t,t,F,0
2388ee3c-e460-11e9-82ee-5367d0a4cf5f,901fcd4f-e45f-11e9-a491-33cb2dedf71c,b3a25cfd-e3e0-11e9-9e26-8390f8238464,f,t,B,3
2388ee3d-e460-11e9-82ef-27526958fb49,901fcd50-e45f-11e9-a492-b311cdb2413f,b3a28402-e3e0-11e9-9e27-d73b288cdc42,f,t,A,4
2388ee3e-e460-11e9-82f0-5b319b04489d,901fcd51-e45f-11e9-a493-0f63b18aeede,b3a2ab12-e3e0-11e9-9e28-cbc707908622,t,t,A,4
23898b24-e460-11e9-82f1-8384258661c0,9020698e-e45f-11e9-a494-3f320cc46d60,b3a2d218-e3e0-11e9-9e29-47d834848d88,t,t,D,1
238a26ba-e460-11e9-82f2-1f7a0886459e,9020698f-e45f-11e9-a495-7be136696039,b3a2f96e-e3e0-11e9-9e2a-5720fa8e9cc5,t,t,D,1
238ac35e-e460-11e9-82f3-7b64fc9d677c,90206990-e45f-11e9-a496-330cb01963f9,b3a3202e-e3e0-11e9-9e2b-2bbd007f4a33,t,t,C,2
238b5f6c-e460-11e9-82f4-0be603cd0370,90206991-e45f-11e9-a497-7749b2adca71,b3a3202f-e3e0-11e9-9e2c-470377edbe0a,f,t,D,1
238b5f6d-e460-11e9-82f5-2b55932d1e2c,90206992-e45f-11e9-a498-930dc4000109,b3a34734-e3e0-11e9-9e2d-dba5fcc4eb99,f,t,C,2
238bfc9c-e460-11e9-82f6-07b49f708a3f,902105ba-e45f-11e9-a499-ebd2f59e3ad0,b3a36e44-e3e0-11e9-9e2e-e7910a2eb632,t,t,F,0
238c98e6-e460-11e9-82f7-73c0f49a5923,902105bb-e45f-11e9-a49a-efac55091eef,b3a3957c-e3e0-11e9-9e2f-83679df5315e,t,t,A,4
238d3508-e460-11e9-82f8-e3e216ba56fb,9021a1a0-e45f-11e9-a49b-fb7599a1051d,b3a3bc82-e3e0-11e9-9e30-87f0d3e32ed7,f,t,C,2
238dd13e-e460-11e9-82f9-1b5ccbec8df5,90223dc2-e45f-11e9-a49c-fb45c670828d,b3a3e392-e3e0-11e9-9e31-53663020e385,t,t,A,4
238dd13f-e460-11e9-82fa-4fbb55e95193,9022db10-e45f-11e9-a49d-b74bc3674bce,b3a409ee-e3e0-11e9-9e32-8bcf6107af83,t,t,A,4
238e6cd4-e460-11e9-82fb-7bf71061fd91,9023773c-e45f-11e9-a49e-87c4e88f750d,b3a409ef-e3e0-11e9-9e33-e3d8860239e0,t,t,C,2
238e6cd5-e460-11e9-82fc-5ff602ad2668,9024afa8-e45f-11e9-a49f-cba8d7deef4a,b3a4319e-e3e0-11e9-9e34-8b13093f5312,f,t,C,2
